id,name,category_name,current_discount,current_probability,optimal_discount,optimal_probability,improvement,recommend_change
100347901,Sách Tam Thể 1 (Tái Bản),Sách tiếng Việt,29,0.31529911297893504,20,0.42574718790065413,0.1104480749217191,True
87941401,Lối Tắt Khởi Nghiệp - Con Đường Ngắn Từ Tay Trắng Đến Thành Công Bền Vững,Sách tiếng Việt,24,0.4583127480723108,45,0.7222303687159923,0.2639176206436815,True
82936273,Sách Óc Sáng Suốt (Tái Bản 2021),Sách tiếng Việt,17,0.395890963167256,45,0.5990827912806936,0.2031918281134376,True
79672197,Sách Bí Mật Của May Mắn (Khổ Nhỏ)(Tái Bản),Sách tiếng Việt,23,0.2763169267454406,45,0.43795619722902246,0.16163927048358184,True
77105707,Ngọn Đèn Không Tắt - Tập Truyện Ngắn (Nguyễn Ngọc Tư),Sách tiếng Việt,17,0.4706722241282192,45,0.7217686387081708,0.2510964145799516,True
76228337,Sách Thất Lạc Cõi Người (Bìa Mềm),Sách tiếng Việt,22,0.5933019695348507,45,0.7850769538060355,0.19177498427118478,True
72667834,Sách Ehon - Combo 3 Cuốn Âm Thanh Quanh Bé - Dành Cho Trẻ Từ 0 - 6 Tuổi,Sách tiếng Việt,25,0.45327833203466256,25,0.45327833203466256,0.0,False
68059466,Sách Tư Duy Đặt Cược: Quyết Định Sáng Suốt Hơn Khi Không Có Đủ Thông Tin,Sách tiếng Việt,21,0.5035868140496583,45,0.7565294194505056,0.25294260540084723,True
24403748,Sách Đêm Vô Tận,Sách tiếng Việt,20,0.4766271235837289,20,0.4766271235837289,0.0,False
16284286,Sách Tuổi Thơ Dữ Dội - Tập 1 (Tái Bản),Sách tiếng Việt,29,0.33808607258351286,45,0.48186006957406996,0.1437739969905571,True
10737029,Combo Thế Giới Xe Công Trình (6 Cuốn),Sách tiếng Việt,25,0.4573519323830406,45,0.7029133219569407,0.24556138957390006,True
10678954,"Sách Full bộ Ehon Nhật Bản cho bé 0-6 tuổi thông minh, sáng tạo",Sách tiếng Việt,25,0.5621290404860022,45,0.624335932343709,0.06220689185770678,True
3640421,Sách Đắc Nhân Tâm - Bản Dịch Gốc Từ Nguyễn Hiến Lê (Tặng Kèm Audio Book),Sách tiếng Việt,30,0.41885690240707857,45,0.6611854328896445,0.24232853048256592,True
3082815,Tự Truyện Benjamin Franklin (Tái Bản),Sách tiếng Việt,32,0.47580871627055216,45,0.7355185105965112,0.25970979432595903,True
464132,Truyện Kiều,Sách tiếng Việt,32,0.14602969570708063,45,0.3539362254926328,0.20790652978555219,True
279402018,Sách Quán Cơm Tỳ Hưu - Chỉ Có Vào Không Có Ra (Tập 4),Sách tiếng Việt,10,0.29514445143421697,20,0.42760693441400094,0.13246248297978397,True
279395884,Sách Dấu Ấn Hoàng Gia - Tập 57,Sách tiếng Việt,10,0.015309341003961134,45,0.35724935680576414,0.341940015801803,True
279298882,Sách Toán Học Của Thịnh Vượng - Phép Tính Đơn Giản Để Đạt Được An Toàn Tài Chính,Sách tiếng Việt,25,0.2896674062123414,20,0.40730264182789466,0.11763523561555328,True
279267466,Sách Tự Chống Lưng,Sách tiếng Việt,31,0.0,31,0.0,0.0,False
278893208,Xây Dựng Câu Chuyện Thương Hiệu,Sách tiếng Việt,35,0.0,35,0.0,0.0,False
278814932,Flashcard Tư Duy Lãnh Đạo - Rèn Tư Duy Dẫn Dắt & Hành Động Hiệu Quả,Sách tiếng Việt,32,0.21932795979348277,20,0.363872216768337,0.1445442569748542,True
278159875,Sách Người Ăn Chay,Sách tiếng Việt,23,0.4493399235484237,45,0.6995204648140836,0.25018054126565986,True
278100335,Sách Ánh Sao Bên Tôi,Sách tiếng Việt,20,0.44067274349758817,20,0.44067274349758817,0.0,False
277922893,Sách Cửa Tiệm Chỉ Mở Vào Ngày Mưa,Sách tiếng Việt,23,0.4814505270961189,45,0.7285758512791922,0.2471253241830733,True
276659735,Series các tập Saiyuki,Sách tiếng Việt,11,0.04634920398433517,45,0.4125659839162623,0.36621677993192714,True
276641306,Tiệm Sách Của Nàng - Tặng Kèm Bookmark Photostrip + Sổ Tay Màu Ngẫu Nhiên,Sách tiếng Việt,7,0.10381046986885759,20,0.4029412553269968,0.2991307854581392,True
275926326,Sách Gã hề Chicot,Sách tiếng Việt,27,0.32524353057933597,0,0.44011102911009353,0.11486749853075756,True
275905148,Sách Nâng Cao Tần Số Năng Lượng Cá Nhân,Sách tiếng Việt,37,0.32777667534473487,20,0.43341496066407326,0.10563828531933839,True
275243138,Sách Rèn Luyện Tư Duy Phản Biện,Sách tiếng Việt,41,0.6216814734502988,45,0.6949122727829053,0.07323079933260657,True
275210710,Sách Ngày Xửa Ngày Xưa Có Một Trái Tim Vụn Vỡ,Sách tiếng Việt,26,0.42137615393621447,45,0.6833464557661432,0.2619703018299287,True
275041762,Bộ sách Harry Potter - Tiếng Việt - Khổ nhỏ - Tập 3 - Harry Potter và tên tù nhân ngục Azkaban (set 3 cuốn),Sách tiếng Việt,15,0.3302542195642011,20,0.4473595038017651,0.117105284237564,True
274728129,Vũ điệu rực lửa - Welcome to the Ballroom,Sách tiếng Việt,10,0.0386597022574888,45,0.38461213549365636,0.34595243323616753,True
274069251,Sách Sổ tay ăn dặm của mẹ,Sách tiếng Việt,25,0.3932707566971016,25,0.3932707566971016,0.0,False
273621275,Sách Agatha Christie. Bi kịch ba hồi,Sách tiếng Việt,21,0.4440703298713123,21,0.4440703298713123,0.0,False
273464121,Sách Lũ Trẻ Đường Tàu,Sách tiếng Việt,29,0.49871685033161306,45,0.7447812600421874,0.2460644097105743,True
270790402,Shin - Cậu Bé Bút Chì - Tập 50,Sách tiếng Việt,5,0.011348380079270826,45,0.3539362254926328,0.342587845413362,True
207398360,Sách Hãng Luật,Sách tiếng Việt,17,0.32868279099277253,20,0.4473595038017651,0.11867671280899256,True
200938543,Sách Bán Khống (Tái bản 2022),Sách tiếng Việt,40,0.2810612174094206,20,0.41181466012812373,0.13075344271870315,True
195623864,Truyện tranh tuổi thần tiên - Chú thỏ tinh khôn,Sách tiếng Việt,23,0.3146821755621066,45,0.4312218495907569,0.11653967402865029,True
187827438,Sách Vọng Lâu Tử Thần,Sách tiếng Việt,17,0.33745659702418257,25,0.4431139708705244,0.10565737384634183,True
173137642,Sách Giáo Trình Chuẩn HSK 3 Bài Học (Quét Mã Qr Để Nghe File Mp3),Sách tiếng Việt,14,0.31956453158635606,45,0.6117780141144754,0.29221348252811935,True
147920907,Combo Bộ 6 Cuốn: Thư Viện Song Ngữ Đầu Tiên Cho Bé (0-3 Tuổi),Sách tiếng Việt,20,0.3917158792118768,20,0.3917158792118768,0.0,False
91120169,Sách Homecoming - Hồi Sinh Đứa Trẻ Bên Trong Bạn,Sách tiếng Việt,23,0.31623461408477893,20,0.43255160398320336,0.11631698989842443,True
90480255,Sách - Lão Tử Đạo Đức kinh - Nguyễn Hiến Lê ( Tuyển Tập Bách Gia Tranh Minh),Sách tiếng Việt,30,0.22599012933819146,20,0.4004759962551059,0.17448586691691442,True
87120315,Sách Yêu Thương Và Bảo Vệ Hành Tinh Xanh - Biến Đổi Khí Hậu,Sách tiếng Việt,13,0.33252746353552737,45,0.40534387340028066,0.0728164098647533,True
66955380,Sách Tác Phẩm Bảo Vật Quốc Gia - Hồ Chí Minh (Hộp 5 Cuốn),Sách tiếng Việt,16,0.2809219181167377,45,0.6682103471678722,0.3872884290511345,True
53532186,Tuyệt kỹ Giao dịch bằng đồ thị nến Nhật – Japanese Candlestick Charting Techniques,Sách tiếng Việt,0,0.6104309479468399,0,0.6104309479468399,0.0,False
48266434,Sách Hạt Giống Tâm Hồn 1 (Tái Bản),Sách tiếng Việt,17,0.15775648233606046,45,0.27226537064394035,0.11450888830787989,True
21508579,Doraemon Plus Tập 4 (Tái Bản),Sách tiếng Việt,5,0.011348380079270826,45,0.3539362254926328,0.342587845413362,True
10866297,Sách Các Cuộc Chiến Tranh Tiền Tệ (Tái Bản),Sách tiếng Việt,23,0.4257111436346294,45,0.6805888800085674,0.254877736373938,True
7982626,Sách Thế Giới Phẳng (Tái Bản),Sách tiếng Việt,20,0.15406307901502894,0,0.30720574624572394,0.153142667230695,True
7435679,Sách Tư Duy Tích Cực (Tái Bản),Sách tiếng Việt,30,0.20910021422007927,45,0.522753920717108,0.31365370649702873,True
4875531,Sách Phân Tích Dữ Liệu Tinh Gọn,Sách tiếng Việt,26,0.17073530196157838,45,0.30237073161034034,0.13163542964876196,True
750578,Sách Khi Hơi Thở Hóa Thinh Không,Sách tiếng Việt,34,0.621580690053971,45,0.7179055456098479,0.09632485555587689,True
509618,Combo Dragon Ball (Trọn Bộ 42 Tập),Sách tiếng Việt,5,0.5384200913176839,20,0.6041485162044146,0.0657284248867307,True
279287463,Nguồn Gốc Dân Tộc Việt Nam - Đào Duy Anh,Sách tiếng Việt,32,0.30870404131983864,45,0.4826023273163277,0.17389828599648904,True
278904275,Việt Nam - Những Tiếng Vọng Từ Quá Khứ,Sách tiếng Việt,32,0.4148595391997631,45,0.7389524854106003,0.32409294621083723,True
278860719,Sách Làm Bạn Với Cô Nàng Dễ Thương Nhì Lớp – Tập 3,Sách tiếng Việt,10,0.18555945195036558,20,0.45879248375470505,0.27323303180433944,True
278747062,Liệu Hoa Có Nở,Sách tiếng Việt,6,0.11486798173549481,20,0.4317944158650732,0.31692643412957844,True
278731398,Gặp Anh Của Thời Niên Thiếu,Sách tiếng Việt,23,0.23529316948306497,0,0.47921429113009806,0.24392112164703308,True
278567955,Sách Rồng Ngầm Trường An,Sách tiếng Việt,37,0.2738322346217874,20,0.42474475161117853,0.15091251698939112,True
278377140,Dược Sư Tự Sự (Light Novel) - Tập 7 [Tặng Kèm Bookmark],Sách tiếng Việt,20,0.41442032987131233,20,0.41442032987131233,0.0,False
278316450,Sách Em Bé Và Tôi ( Chọn Tập Lẻ),Sách tiếng Việt,10,0.17870113510162777,15,0.40535220109064424,0.22665106598901646,True
277568841,Kingdom,Sách tiếng Việt,11,0.03567359114637769,45,0.38857046882698965,0.35289687768061195,True
276841065,Combo Chinh phục đề thi vào lớp 6 trường THCS Chất lượng cao môn Toán - Anh - Tiếng Việt,Sách tiếng Việt,31,0.27314654029250746,0,0.4721707360592691,0.19902419576676167,True
276586971,Giáo trình tiếng Hoa đương đại - sách bài học (1-1),Sách tiếng Việt,17,0.3302542195642011,20,0.4473595038017651,0.117105284237564,True
276415841,Sách - Tính không của Vạn vật - Quán chiếu khoa học hiện đại bằng các nguyên lí của phật giáo,Sách tiếng Việt,21,0.4250441152107322,21,0.4250441152107322,0.0,False
275881767,Series các tập Thiên hà cạnh bên,Sách tiếng Việt,10,0.03249050003840101,45,0.395965426810183,0.36347492677178195,True
275604151,Sách giáo khoa Toán 9- Tập một- Kết Nối Tri Thức Với Cuộc Sống (Kèm Nilon bọc Sách),Sách tiếng Việt,0,0.018204205977703822,45,0.3706259801823875,0.3524217742046837,True
275300116,Sách WHO? Chuyện Kể Về Danh Nhân Thế Giới,Sách tiếng Việt,25,0.26860451440519895,45,0.5395774501288727,0.27097293572367376,True
275259876,Middlemarch - Trọn bộ 2 tập,Sách tiếng Việt,0,0.2491760201815696,0,0.2491760201815696,0.0,False
275178313,Sách Lười - Một lần Lười bằng Mười than thuốc bổ,Sách tiếng Việt,30,0.435171229127439,45,0.7238011342967561,0.2886299051693171,True
273457566,Sách Thép đã tôi thế đấy (Bản dịch đầy đủ nhất) - Bìa mềm,Sách tiếng Việt,32,0.5497269952378261,45,0.7712341851610909,0.2215071899232648,True
272349567,Sách Kẻ thua cuộc giỏi nhất sẽ giành chiến thắng,Sách tiếng Việt,30,0.27370301277428105,20,0.42760693441400094,0.1539039216397199,True
271005406,Sách Thuốc Tránh Thai – Lợi Ít Hại Nhiều,Sách tiếng Việt,23,0.4427584675621246,23,0.4427584675621246,0.0,False
220663057,Sách Basic IELTS Reading,Sách tiếng Việt,18,0.47275827071366505,45,0.6682103471678722,0.19545207645420715,True
214598586,Sách Mậu Thân 1968 - Một Thiên Hùng Ca,Sách tiếng Việt,23,0.2896674062123414,20,0.40730264182789466,0.11763523561555328,True
208560326,Sách Ước Mơ Của Bạn Nhất Định Thành Hiện Thực,Sách tiếng Việt,18,0.31444310524243313,15,0.37551131799950616,0.061068212757073026,True
203093928,Sách Việt Nam Phong Tục (Bìa Mềm) - Tái Bản,Sách tiếng Việt,30,0.2980696908495263,20,0.4553823718435175,0.1573126809939912,True
187827003,Sách Không Diệt Không Sinh Đừng Sợ Hãi (TB5),Sách tiếng Việt,23,0.4802670321805469,23,0.4802670321805469,0.0,False
174444163,"Sách Dear, Darling",Sách tiếng Việt,25,0.5080898604599149,45,0.7033055854572914,0.1952157249973765,True
171549946,Sách Ngồi Khóc Trên Cây,Sách tiếng Việt,14,0.33628890312681065,20,0.4328757449777988,0.09658684185098815,True
126474205,Làm giàu từ chứng khoán bằng phương pháp VSA chính gốc: Nghiên cứu chuyên sâu về cách giao dịch của Wyckoff,Sách tiếng Việt,0,0.6104309479468399,0,0.6104309479468399,0.0,False
106863963,Sách Tâm Lý Học - Phác Họa Chân Dung Kẻ Phạm Tội,Sách tiếng Việt,25,0.48853293873581977,45,0.7386799134132217,0.25014697467740193,True
73795265,Sách Hợp Nhất Với Vũ Trụ (Bìa Mềm) (Tái Bản 2020),Sách tiếng Việt,23,0.3678117649321203,15,0.43170140743985064,0.06388964250773033,True
72290296,Sách Bí Quyết Đầu Tư & Kinh Doanh Chứng Khoán Của Tỷ Phú Warren Buffett Và George Soros (Tái Bản),Sách tiếng Việt,25,0.352386674252724,20,0.42574718790065413,0.07336051364793011,True
53545654,Sách Titan – Gia Tộc Rockefeller,Sách tiếng Việt,23,0.3120849013368686,0,0.6108498408279948,0.29876493949112615,True
48481763,Sách Thiên Nga Đen (Tái Bản 2020),Sách tiếng Việt,30,0.40899184710996644,45,0.5877783461249766,0.17878649901501015,True
36363381,Sách Sao Chúng Ta Lại Ngủ,Sách tiếng Việt,25,0.40566054900097215,45,0.5820912000254866,0.1764306510245145,True
12053550,Sách Feynman Chuyện Thật Như Đùa (Tái Bản),Sách tiếng Việt,20,0.5170693613841307,45,0.5700817927660794,0.053012431381948666,True
10920495,Sách Dế Mèn Phiêu Lưu Ký,Sách tiếng Việt,24,0.45342202030627476,24,0.45342202030627476,0.0,False
8021467,"Combo 4 cuốn: Chuyện con mèo dạy hải âu bay, Chuyện con mèo con chuột và bạn thân của nó, Chuyện con ốc sên, Chuyện chú chó tên là trung thành",Sách tiếng Việt,30,0.2844401541237038,20,0.43663448386168546,0.15219432973798164,True
6807847,Sách Cảm Ơn Người Lớn (Bìa Mềm) - Bản Tặng Kèm Thiệp + Phong Bì Thiệp + Bookmark (Số Lượng Có Hạn),Sách tiếng Việt,23,0.5562671610876472,45,0.7110964908247506,0.1548293297371034,True
1215673,Sách Từ Những Hạt Mầm: Kiến Đen Tìm Mè,Sách tiếng Việt,25,0.3146821755621066,45,0.4312218495907569,0.11653967402865029,True
405634,Sách Collins - Listening for IELTS (Quét Mã QR Để Nghe File Mp3),Sách tiếng Việt,19,0.40041046078180775,45,0.7089730258342192,0.3085625650524114,True
279319890,Sách - Monster - Deluxe Edition - Tập 4 - Tặng Kèm Bookmark,Sách tiếng Việt,2,0.14053646204737696,20,0.3926629119727922,0.2521264499254152,True
279259031,"Sách Hiệp Định Paris - Thắng Lợi Của Ý Chí Độc Lập, Tự Chủ Và Chính Nghĩa Việt Nam - Nguyễn Thị Bình",Sách tiếng Việt,23,0.28431125474804647,20,0.3926629119727922,0.10835165722474571,True
278998906,"Sách Hỏi Bằng Tarot, Trả Lời Bằng Tâm Lý Học",Sách tiếng Việt,25,0.3932707566971016,25,0.3932707566971016,0.0,False
278959496,KHI TÁCH CÀ PHÊ CÒN CHƯA NGUỘI - Toshikazu Kawaguchi – Bảo Chương dịch – NXB Trẻ,Sách tiếng Việt,19,0.4361854399092632,45,0.6766797890994765,0.24049434919021329,True
278857834,Sách Nhà Có Bé Ngoan,Sách tiếng Việt,20,0.16383694736480753,45,0.2979886661841771,0.13415171881936955,True
278756955,Sách Nơi Trú Ẩn Bình Yên,Sách tiếng Việt,21,0.39540233319192347,21,0.39540233319192347,0.0,False
278703579,Sách Giáo Trình Hán Ngữ Phiên Bản 3 (Phân Loại Lẻ),Sách tiếng Việt,26,0.28566107704386967,20,0.3685048910189689,0.08284381397509921,True
278679862,Sách Lift-The-Flap - Lật Mở Khám Phá - Những Kiến Thức Đầu Đời,Sách tiếng Việt,26,0.004615384615384616,26,0.004615384615384616,0.0,False
278611999,Truyện Cổ Nga - Những Cuộc Phiêu Lưu Và Những Phép Màu,Sách tiếng Việt,24,0.3104027162301289,20,0.4473595038017651,0.1369567875716362,True
278090753,"Sách Rich habits, poor habits: Sự khác biệt giữa người giàu và người nghèo",Sách tiếng Việt,30,0.3605805962186838,45,0.5581334165077021,0.19755282028901827,True
277409853,Sách Bí Ẩn Thảm Án Ở Styles (Agatha Christie) (NXB Trẻ),Sách tiếng Việt,22,0.4487959624188979,22,0.4487959624188979,0.0,False
276922193,Shin Cậu Bé Bút Chì - Truyện Dài Tập 21: Bốn Chàng Hiệp Sĩ Của Vương Quốc Vẽ Vời,Sách tiếng Việt,2,0.020922188106011635,45,0.3539362254926328,0.33301403738662116,True
276231113,Sách Lộ Trình Học Tiếng Anh Cho Người Mất Gốc - The English Journey,Sách tiếng Việt,23,0.3062053262754746,20,0.4291786904308338,0.1229733641553592,True
275948804,Sách Quản Trị Sự Thay Đổi,Sách tiếng Việt,34,0.27323595996828975,20,0.4190805212339875,0.14584456126569773,True
275617268,Shin Cậu Bé Bút Chì - Truyện Dài Tập 15: Câu Chuyện Xuất Ngoại Và Trận Chiến Xương Rồng,Sách tiếng Việt,5,0.011348380079270826,45,0.3539362254926328,0.342587845413362,True
274952050,Chúc mừng năm mới - Sách tranh ehon Gấu con Kuma - Những chuyện nhỏ hàng ngày,Sách tiếng Việt,29,0.1786431510079855,45,0.38857046882698965,0.20992731781900414,True
274545381,Sách Số Đỏ,Sách tiếng Việt,28,0.19643279119410534,45,0.4273443527105886,0.2309115615164833,True
273596551,Sách Trắc ẩn với chính mình,Sách tiếng Việt,23,0.2633389501693589,20,0.363872216768337,0.1005332665989781,True
273587157,Luật Hôn nhân và gia đình (hiện hành),Sách tiếng Việt,0,0.02237087264437049,45,0.39082249759532284,0.36845162495095235,True
273079628,Sách Phép Lạ Của Sự Tỉnh Thức ,Sách tiếng Việt,22,0.30392307963583126,15,0.37564014504990917,0.07171706541407791,True
270466655,Shin - Cậu Bé Bút Chì Tập 13,Sách tiếng Việt,2,0.07069660894660895,45,0.3321911033582859,0.26149449441167694,True
263698219,Bluelock Tập 10,Sách tiếng Việt,10,0.02861553424805039,45,0.3756259801823875,0.3470104459343371,True
262517040,Combo Many Lives Many Times - Muôn Kiếp Nhân Sinh - Tập 1 + 2 + 3 (3 Cuốn - Bìa Mềm) - FN,Sách tiếng Việt,15,0.01730952380952381,15,0.01730952380952381,0.0,False
249875142,Sách Piano cho thiếu nhi - Tuyển tập 220 tiểu phẩm nổi tiếng (Phần 1) - File audio đàn mẫu tất cả các tiểu phẩm - Có thể luyện tập trên đàn organ - File audio tặng kèm trên website,Sách tiếng Việt,28,0.32477665562761715,20,0.40171587921187696,0.07693922358425981,True
247442497,Combo Doraemon Tranh Truyện Màu - Nobita Tây Du Kí (2 cuốn) [Tái Bản 2023],Sách tiếng Việt,10,0.124538393523251,45,0.48593566064966104,0.36139726712641007,True
202007364,Sách Tiếng Việt Giàu Đẹp - Vẻ Đẹp Ngôn Ngữ Vẻ Đẹp Văn Chương,Sách tiếng Việt,23,0.14590566105017524,45,0.3225580763273924,0.17665241527721717,True
196411135,Sách Nghệ Thuật Phòng The – Để Cuộc Yêu Thăng Hoa,Sách tiếng Việt,30,0.2766516925852423,20,0.4473595038017651,0.1707078112165228,True
195801643,Sách Cà Phê Cùng Tony (Tái Bản 2022),Sách tiếng Việt,22,0.4412626057383282,22,0.4412626057383282,0.0,False
173420792,Sách Người Hạt Dẻ,Sách tiếng Việt,29,0.28986528028688524,20,0.44010497792982256,0.15023969764293732,True
120219394,Sách Tôi Nói Gì Khi Nói Về Chạy Bộ,Sách tiếng Việt,23,0.4060759285293809,23,0.4060759285293809,0.0,False
116835635,Sách Tớ Học Lập Trình - Làm Quen Với Python,Sách tiếng Việt,28,0.3389280473251053,25,0.4412774593230519,0.10234941199794662,True
107802188,Sách Bí Mật Tư Duy Triệu Phú (Tái Bản),Sách tiếng Việt,23,0.4726635855153738,23,0.4726635855153738,0.0,False
90985722,Sách Thương (Thơ) - Bản Thường (Tặng Kèm Bookmark),Sách tiếng Việt,23,0.414266738699945,45,0.7028928075594533,0.28862606885950826,True
68585576,"Sách Càng Kỷ Luật, Càng Tự Do",Sách tiếng Việt,13,0.33723018307425695,45,0.7565294194505056,0.4192992363762486,True
55605172,Sách Tắt Đèn (Tái Bản 2020),Sách tiếng Việt,28,0.1942882776060462,45,0.38461213549365636,0.19032385788761016,True
55093435,Sách Hạnh Phúc Hay Không Do Ta Quyết Định (Tái Bản 2020),Sách tiếng Việt,23,0.20706260244409935,45,0.5009574071358182,0.2938948046917188,True
51320541,Combo Thám Tử Lừng Danh Conan Tập 61 - 70 (Bộ 10 cuốn),Sách tiếng Việt,4,0.3735685077495635,0,0.4721707360592691,0.09860222830970561,True
42230121,Sách Hiểu Về Trái Tim (Tái Bản 2019) - Minh Niệm,Sách tiếng Việt,10,0.3694517432773394,20,0.435119538765812,0.06566779548847262,True
40933971,Sách Một Đời Thương Thuyết (Tái Bản),Sách tiếng Việt,22,0.40171587921187696,22,0.40171587921187696,0.0,False
4309067,Sách Cùng Con Học Nói,Sách tiếng Việt,23,0.2386908805383567,45,0.37703915367747404,0.13834827313911735,True
279398062,"Sách Rồi Ta Sẽ Lại Yêu, Vì Trái Tim Ta Còn",Sách tiếng Việt,31,0.0,31,0.0,0.0,False
279396019,Sách Official Character Book - My Hero Academia - Học Viện Siêu Anh Hùng: Ultra Archive [Tặng Kèm Set Bookmark PVC + Bảng Sticker],Sách tiếng Việt,10,0.002352941176470588,10,0.002352941176470588,0.0,False
279236048,Sách - Chuyện xứ Lang Biang - Boxset 12 cuốn - Nguyễn Nhật Ánh khổ nhỏ,Sách tiếng Việt,26,0.1077552344652398,45,0.233263890897515,0.1255086564322752,True
279166631,Mong Manh Hoa Tuyết - Tanizaki Junichiro,Sách tiếng Việt,22,0.37578327710576603,0,0.46248357515254296,0.08670029804677692,True
278959516,KHI LỜI NÓI DỐI CÒN CHƯA LỘ DIỆN  - Toshikazu Kawaguchi – Khuê Tú dịch – NXB Trẻ,Sách tiếng Việt,19,0.43906822306159204,19,0.43906822306159204,0.0,False
278917019,Sách Tâm Trí Chúng Ta Thay Đổi Như Thế Nào,Sách tiếng Việt,23,0.28431125474804647,20,0.3926629119727922,0.10835165722474571,True
278788244,Sách Dragon Quest - Cuộc Phiêu Lưu Của Dũng Sĩ Dai [Chọn Tập Lẻ,Sách tiếng Việt,5,0.08129985673624308,15,0.3726982737640482,0.2913984170278051,True
278619827,Sách Bí Mật Của Thiên Thần,Sách tiếng Việt,23,0.31880254886738757,20,0.435119538765812,0.11631698989842443,True
278152247,Sách bài tập Tiếng Anh Lớp 6- tập một- Global Success,Sách tiếng Việt,0,0.13465022378140143,45,0.4643362600502605,0.32968603626885906,True
277585868,"Sách Thế Mạnh Tuổi Trung Niên- Tìm kiếm thành công, hạnh phúc và mục đích cao đẹp ở nửa phần đời còn lại",Sách tiếng Việt,23,0.3062053262754746,20,0.4291786904308338,0.1229733641553592,True
276933748,Combo Giáo Trình Chuẩn HSK 2 - Sách Bài Học và Bài tập (Bộ 2 cuốn),Sách tiếng Việt,18,0.3559187796880204,0,0.47092908342999673,0.11501030374197635,True
276313958,Sách Vẻ Đẹp Của Cảnh Sắc Tầm Thường,Sách tiếng Việt,31,0.2844401541237038,20,0.43478039581137096,0.15034024168766713,True
275903864,"Sách Nên Nói Gì, Làm Gì Với Người Trầm Cảm",Sách tiếng Việt,25,0.13295068432728444,45,0.30517151627926764,0.1722208319519832,True
275851408,Sách - Global Success Tiếng Anh Lớp 12 (Sách Học Sinh),Sách tiếng Việt,0,0.007439716312056737,0,0.007439716312056737,0.0,False
274537549,Sách Who? Chuyện Kể Về Danh Nhân Thế Giới - Elon Musk,Sách tiếng Việt,25,0.06891402639075613,45,0.2568185486254372,0.18790452223468107,True
274467449,Làm Điều Quan Trọng,Sách tiếng Việt,0,0.14112696163787658,20,0.3944759962551058,0.25334903461722924,True
274449641,Sách Tiêu chuẩn các cấp độ tiếng Trung trong giáo dục tiếng Trung quốc tế - Giáo trình luyện và nhớ nhanh từ vựng - Cấp độ 3,Sách tiếng Việt,19,0.41863497704561525,19,0.41863497704561525,0.0,False
273745122,Sách Những Cuộc Phiêu Lưu Kì Thú,Sách tiếng Việt,25,0.1868116981973645,45,0.3706259801823875,0.183814281985023,True
273713282,Sách Đinh Trang Mộng - Tái Bản,Sách tiếng Việt,30,0.10288340376194208,45,0.2879565285683741,0.18507312480643204,True
273202499,Tuyển tập Hoàng Phủ Ngọc Tường,Sách tiếng Việt,18,0.5191938042660305,0,0.5787904555869079,0.059596651320877436,True
271626236,Sách Từ Điển Hình Ảnh Cho Bé: Động Vật,Sách tiếng Việt,27,0.19589074880775886,45,0.45393723393022284,0.258046485122464,True
271219459,Sách Phiếu bài tập cuối tuần Toán lớp 3,Sách tiếng Việt,24,0.3473102838117817,45,0.46888387909787943,0.12157359528609774,True
263970133,Thám tử lừng danh Conan Tập 28,Sách tiếng Việt,5,0.011348380079270826,45,0.3539362254926328,0.342587845413362,True
263697797,Sách Siêu Nhí Khám Phá Toán Tư Duy (Dành Cho Bé Từ 4-5 Tuổi),Sách tiếng Việt,37,0.3385842440712621,37,0.3385842440712621,0.0,False
253391262,Kính Vạn Hoa - Tập 4 (Tái Bản 2023),Sách tiếng Việt,10,0.1994988428943142,20,0.363872216768337,0.1643733738740228,True
243023702,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 33 (Tái Bản),Sách tiếng Việt,10,0.01330934100396113,45,0.3539362254926328,0.3406268844886717,True
187843291,Sách Nhật ký Đặng Thùy Trâm,Sách tiếng Việt,25,0.4541983840501724,25,0.4541983840501724,0.0,False
184095576,Sách 65 Bài Thơ Hay Dành Cho Thiếu Nhi,Sách tiếng Việt,20,0.42194236028572435,20,0.42194236028572435,0.0,False
171876692,Dragon Ball Super - Tập 7: Giải Đấu Sức Mạnh - Cuộc Đua Tranh Sống Còn (Tái Bản),Sách tiếng Việt,4,0.021290571827779648,45,0.3729744650308724,0.35168389320309273,True
158762477,Sách PDCA - Tự Động Hóa Doanh Nghiệp Để Giải Phóng Lãnh Đạo Và Nhân Bản Doanh Nghiệp,Sách tiếng Việt,29,0.3411414326792469,25,0.45502361907727606,0.11388218639802916,True
152464652,Sách 100 Bí Ẩn Đáng Kinh Ngạc Về Giải Cứu Trái Đất - 100 Things To Know About Saving The Planet,Sách tiếng Việt,25,0.4333980800549571,25,0.4333980800549571,0.0,False
86270920,Sách Trang Tử Tinh Hoa (Thu Giang Nguyễn Duy Cần )(Tái Bản),Sách tiếng Việt,21,0.43483506106509473,45,0.692825400831159,0.2579903397660642,True
85923342,Sách Minh Triết Trong Ăn Uống Của Phương Đông (Tái Bản),Sách tiếng Việt,23,0.38856987387977476,20,0.4453782749295672,0.056808401049792456,True
76776245,Sách Nghệ Thuật Tư Duy Phản Biện,Sách tiếng Việt,41,0.6847006155659102,45,0.7513721691330965,0.06667155356718624,True
74793313,Sách Năm Chú Heo Con,Sách tiếng Việt,24,0.4632783320346626,24,0.4632783320346626,0.0,False
